,NBHD_ID,SALE_YEAR,AGE,AREA_ABG,AVG_HH_INC,BACHELORSO,BED_RMS,BSMT_AREA,CCAGE_RM,CCYRBLT,Colleges,Crimes,DrugDist,FBSMT_SQFT,FoodStores,GRD_AREA,HOUSING_UN,Intersects,K12s,LAND_SQFT,LESSTHANHS,Libraries,Malls,Marijuana,MaxPctRace,PCT_AGE65P,PCT_AGELES,PCT_SOLD,PCT_VAC,PER_CAPITA,POP_YEAR,ParkDist,Park_Coverage,Remodeled,SALE_MONTH,SALE_PRICE,SALE_PRICE_CPI_ADJ,SCHEDNUM,STORY,StLights,StoreDist,TrAccident,Tree_Coverage,BATH_RMS,PER_COMM,MaxRaceTyp_BLACK,MaxRaceTyp_HISPAN,MaxRaceTyp_WHITE
359,22,2000,86.0,2864.0,156035.43,1768.0,4.0,1180.5,2003.0,1914.0,0.0,716.0,1048.170541451709,750.0,1.0,0.0,1374.0,121.0,0.0,7625.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.00727802037845706,0.03857350800582242,67971.46,2000.0,503.0414573600189,0.006401492903314746,1.0,5.0,520000.0,318408.1303949895,511110515000.0,2.0,269.0,343.6030007266995,370.0,0.38225148011093785,3.5,0.5378660383709188,0.0,0.0,1.0
360,22,2001,91.0,2184.5,156035.43,1768.0,3.5,861.0,1999.5,1910.0,0.0,716.0,910.9703416661633,558.5,1.0,0.0,1374.0,121.0,0.0,5465.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.005822416302765648,0.03857350800582242,67971.46,2000.0,584.7267483499356,0.006401492903314746,1.0,10.0,565850.0,334246.6511140225,502423017500.0,2.0,269.0,302.8758981089449,370.0,0.38225148011093785,2.75,0.5378660383709188,0.0,0.0,1.0
361,22,2002,89.0,3210.0,156035.43,1768.0,4.0,1233.0,2002.0,1913.0,0.0,716.0,973.174960213694,724.0,1.0,0.0,1374.0,121.0,0.0,6250.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.009461426491994178,0.03857350800582242,67971.46,2000.0,514.1735869554175,0.006401492903314746,1.0,5.0,810000.0,473961.3809245173,511105006000.0,2.0,269.0,417.06404454033,370.0,0.38225148011093785,3.5,0.5378660383709188,0.0,0.0,1.0
362,22,2003,94.0,2851.0,156035.43,1768.0,3.0,976.5,2003.0,1909.0,0.0,716.0,808.5605816024029,714.5,1.0,0.0,1374.0,121.0,0.0,6250.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.005822416302765648,0.03857350800582242,67971.46,2000.0,431.0433686666036,0.006401492903314746,1.0,6.0,659000.0,377032.1940446467,511170521000.0,2.0,269.0,350.08167322380575,370.0,0.38225148011093785,2.75,0.5378660383709188,0.0,0.0,1.0
363,22,2004,90.0,3041.0,156035.43,1768.0,4.0,931.0,2002.0,1914.0,0.0,716.0,868.5665452058157,720.0,1.0,0.0,1374.0,121.0,0.0,6250.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.010917030567685587,0.03857350800582242,67971.46,2000.0,565.0470077381527,0.006401492903314746,1.0,7.0,886500.0,493871.8662952646,511103011000.0,2.0,269.0,320.58957101359425,370.0,0.38225148011093785,3.5,0.5378660383709188,0.0,0.0,1.0
364,22,2005,83.0,1968.0,156035.43,1768.0,3.0,973.0,1998.0,1922.0,0.0,716.0,866.4643376446411,750.0,1.0,0.0,1374.0,121.0,0.0,6250.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.013828238719068414,0.03857350800582242,67971.46,2000.0,546.7493012775737,0.006401492903314746,1.0,8.0,567000.0,309497.81659388647,511109023000.0,2.0,269.0,289.3196437293284,370.0,0.38225148011093785,2.5,0.5378660383709188,0.0,0.0,1.0
365,22,2006,96.5,2648.5,156035.43,1768.0,3.0,1035.5,2001.5,1909.5,0.0,716.0,904.1013823372562,700.0,1.0,0.0,1374.0,121.0,0.0,6245.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.013100436681222708,0.03857350800582242,67971.46,2000.0,586.8264297951678,0.006401492903314746,1.0,5.0,780325.0,407658.2636150321,502424515500.0,2.0,269.0,354.1025021372383,370.0,0.38225148011093785,3.25,0.5378660383709188,0.0,0.0,1.0
366,22,2007,96.0,2681.5,156035.43,1768.0,3.5,1209.5,2008.5,1911.0,0.0,716.0,928.6635609690532,875.0,1.0,0.0,1374.0,121.0,0.0,6250.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.008733624454148471,0.03857350800582242,67971.46,2000.0,448.6506483368264,0.006401492903314746,1.0,6.0,905000.0,455096.18862955784,511106509500.0,2.0,269.0,391.0076573578914,370.0,0.38225148011093785,3.5,0.5378660383709188,0.0,0.0,1.0
367,22,2008,91.0,2428.0,156035.43,1768.0,3.0,929.5,2008.5,1917.0,0.0,716.0,903.7979649512938,555.0,1.0,0.0,1374.0,121.0,0.0,6245.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.013100436681222708,0.03857350800582242,67971.46,2000.0,544.1524448955892,0.006401492903314746,1.0,7.0,710500.0,341899.4797118456,502426512500.0,2.0,269.0,266.6257553178225,370.0,0.38225148011093785,3.5,0.5378660383709188,0.0,0.0,1.0
368,22,2009,86.0,2240.0,156035.43,1768.0,3.0,961.0,2009.0,1923.0,0.0,716.0,973.0312302216023,578.0,1.0,0.0,1374.0,121.0,0.0,6240.0,27.0,0.0,0.0,0.0,94.14,9.05,21.51,0.012372634643377,0.03857350800582242,67971.46,2000.0,506.8932418048794,0.006401492903314746,1.0,8.0,630000.0,308719.1097128912,511105022000.0,2.0,269.0,239.1070238140022,370.0,0.38225148011093785,3.0,0.5378660383709188,0.0,0.0,1.0
369,22,2010,98.0,2287.0,216630.32,2012.0,3.0,1001.0,2006.0,1912.0,0.0,716.0,910.7507484853004,845.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.012481644640234948,0.024229074889867842,68108.94,2010.0,558.1087602716302,0.006401492903314746,1.0,5.0,721000.0,343339.8731404408,511108005000.0,2.0,269.0,300.61811913988566,370.0,0.38225148011093785,3.0,0.4791339818010668,0.0,0.0,1.0
370,22,2011,92.0,2567.5,216630.32,2012.0,3.5,973.5,2011.0,1919.0,0.0,716.0,978.8711012897627,876.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.01027900146842878,0.024229074889867842,68108.94,2010.0,428.44735762777157,0.006401492903314746,1.0,5.0,786000.0,359155.0261141346,511125511500.0,2.0,269.0,412.63461786949716,370.0,0.38225148011093785,3.5,0.4791339818010668,0.0,0.0,1.0
371,22,2012,101.5,2559.0,216630.32,2012.0,3.5,1008.5,2000.5,1910.5,0.0,716.0,887.0254281495721,800.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.022026431718061675,0.024229074889867842,68108.94,2010.0,565.90669906912,0.006401492903314746,1.0,8.0,852500.0,384939.8111051441,511112526000.0,2.0,269.0,351.7816056437555,370.0,0.38225148011093785,3.5,0.4791339818010668,0.0,0.0,1.0
372,22,2013,91.0,2533.0,216630.32,2012.0,3.0,1025.0,2008.0,1922.0,0.0,716.0,975.7789251390312,815.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.02276064610866373,0.024229074889867842,68108.94,2010.0,484.6208780160305,0.006401492903314746,1.0,5.0,900000.0,402452.27586762,511111012000.0,2.0,269.0,332.4785519236253,370.0,0.38225148011093785,3.5,0.4791339818010668,0.0,0.0,1.0
373,22,2014,93.0,2697.5,216630.32,2012.0,3.0,1029.5,2002.5,1921.0,0.0,716.0,956.104414626485,815.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.032305433186490456,0.024229074889867842,68108.94,2010.0,530.2812585711318,0.006401492903314746,1.0,7.0,941500.0,414299.6525037355,511112512000.0,2.0,269.0,355.7866158635304,370.0,0.38225148011093785,3.5,0.4791339818010668,0.0,0.0,1.0
374,22,2015,96.0,1928.0,216630.32,2012.0,3.0,1101.0,2005.0,1919.0,0.0,716.0,825.4335411499633,850.0,1.0,0.0,1362.0,121.0,0.0,6240.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.024229074889867842,0.024229074889867842,68108.94,2010.0,542.407801891383,0.006401492903314746,1.0,6.0,825000.0,368593.180355994,511110023000.0,2.0,269.0,284.51693507688964,370.0,0.38225148011093785,2.5,0.4791339818010668,0.0,0.0,1.0
375,22,2016,91.0,2683.0,216630.32,2012.0,3.0,1040.0,2007.0,1925.0,0.0,716.0,984.8228068291643,798.0,1.0,0.0,1362.0,121.0,0.0,6240.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.0315712187958884,0.024229074889867842,68108.94,2010.0,502.3835248375403,0.006401492903314746,1.0,6.0,1239000.0,553884.117965247,511112006000.0,2.0,269.0,348.5705520826354,370.0,0.38225148011093785,3.5,0.4791339818010668,0.0,0.0,1.0
376,22,2017,99.0,2321.0,216630.32,2012.0,3.0,1042.0,2004.0,1918.0,0.0,716.0,910.7359142983446,840.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.028634361233480177,0.024229074889867842,68108.94,2010.0,493.4673313320532,0.006401492903314746,1.0,7.0,1079000.0,476444.8997434527,511106012000.0,2.0,269.0,347.05419648287545,370.0,0.38225148011093785,3.5,0.4791339818010668,0.0,0.0,1.0
377,22,2018,106.0,2415.5,216630.32,2012.0,3.0,905.0,2003.0,1912.0,0.0,716.0,872.603680546561,657.0,1.0,0.0,1362.0,121.0,0.0,6250.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.032305433186490456,0.024229074889867842,68108.94,2010.0,525.8325760444053,0.006401492903314746,1.0,7.0,1133750.0,491994.1133660306,511107011000.0,2.0,269.0,341.8125495073969,370.0,0.38225148011093785,3.25,0.4791339818010668,0.0,0.0,1.0
378,22,2019,107.0,2225.0,216630.32,2012.0,3.0,999.0,2001.0,1912.0,0.0,716.0,841.5491023062689,818.0,1.0,0.0,1362.0,121.0,0.0,5500.0,20.0,0.0,0.0,0.0,90.08,15.88,21.430812676498274,0.03303964757709251,0.024229074889867842,68108.94,2010.0,532.7911006001801,0.006401492903314746,1.0,7.0,1164000.0,495736.8335874481,511105007000.0,2.0,269.0,295.1421001059227,370.0,0.38225148011093785,3.0,0.4791339818010668,0.0,0.0,1.0
379,24,2000,53.5,872.0,37010.19,1083.0,2.0,384.5,0.0,1946.5,1.0,9227.0,736.0255080934418,150.0,10.0,0.0,4245.0,173.0,2.0,6250.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.003297997644287397,0.04287396937573616,14975.81,2000.0,413.88613728480516,0.021783480677345236,0.0,9.0,136500.0,81516.61049590755,133410009500.0,1.0,686.0,312.41947845366394,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
380,24,2001,55.0,885.0,37010.19,1083.0,2.0,0.0,1947.0,1946.0,1.0,9227.0,592.93429449603,0.0,10.0,0.0,4245.0,173.0,2.0,6350.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.004004711425206125,0.04287396937573616,14975.81,2000.0,358.5506635054093,0.021783480677345236,1.0,7.0,142900.0,84456.26477541371,604123001000.0,1.0,686.0,349.47011749284064,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
381,24,2002,56.0,860.0,37010.19,1083.0,2.0,0.0,0.0,1946.0,1.0,9227.0,741.8297257039247,0.0,10.0,0.0,4245.0,173.0,2.0,6250.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.004004711425206125,0.04287396937573616,14975.81,2000.0,589.0074817329578,0.021783480677345236,0.0,7.0,145000.0,84351.36707388016,133411042000.0,1.0,686.0,272.17030781459647,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
382,24,2003,56.0,978.0,37010.19,1083.0,2.0,0.0,0.0,1947.0,1.0,9227.0,691.0466050583921,0.0,10.0,0.0,4245.0,173.0,2.0,6250.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.00447585394581861,0.04287396937573616,14975.81,2000.0,472.0531715351315,0.021783480677345236,0.0,7.0,148000.0,84959.81630309987,133409018000.0,1.0,686.0,352.30135673318534,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
383,24,2004,55.5,930.0,37010.19,1083.0,2.0,0.0,0.0,1948.5,1.0,9227.0,779.9745227664557,0.0,10.0,0.0,4245.0,173.0,2.0,6450.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.005653710247349823,0.04287396937573616,14975.81,2000.0,440.16377905598654,0.021783480677345236,0.0,6.5,175000.0,97338.07510360249,604118004500.0,1.0,686.0,378.8660197795116,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
384,24,2005,57.5,882.0,37010.19,1083.0,2.0,0.0,0.0,1947.5,1.0,9227.0,638.531987245781,0.0,10.0,0.0,4245.0,173.0,2.0,6377.5,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.004711425206124852,0.04287396937573616,14975.81,2000.0,478.5924437295022,0.021783480677345236,0.0,6.0,168500.0,91105.63781737389,133413512500.0,1.0,686.0,432.3423439951552,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
385,24,2006,59.0,1080.0,37010.19,1083.0,2.0,0.0,0.0,1947.0,1.0,9227.0,625.7022661909514,0.0,10.0,0.0,4245.0,173.0,2.0,6500.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.005418138987043581,0.04287396937573616,14975.81,2000.0,529.6516684115019,0.021783480677345236,0.0,4.0,160000.0,82304.5267489712,133415001000.0,1.0,686.0,403.2126433423969,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
386,24,2007,61.0,959.0,37010.19,1083.0,2.0,0.0,0.0,1946.0,1.0,9227.0,456.7368283264338,0.0,10.0,0.0,4245.0,173.0,2.0,6250.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.00353356890459364,0.04287396937573616,14975.81,2000.0,469.03058536871816,0.021783480677345236,0.0,6.0,155000.0,78398.44619337609,604110006000.0,1.0,686.0,280.33927910532003,1646.0,0.1962196960627214,1.0,0.4369573796369377,0.0,1.0,0.0
387,24,2008,61.5,975.5,37010.19,1083.0,2.0,0.0,0.0,1946.5,1.0,9227.0,662.4802882577081,0.0,10.0,0.0,4245.0,173.0,2.0,6250.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.004711425206124852,0.04287396937573616,14975.81,2000.0,326.632266732615,0.021783480677345236,0.0,6.0,154126.0,74493.70626930273,133425009000.0,1.0,686.0,387.9232022086014,1646.0,0.1962196960627214,1.5,0.4369573796369377,0.0,1.0,0.0
388,24,2009,62.0,1004.0,37010.19,1083.0,3.0,0.0,0.0,1947.0,1.0,9227.0,502.7764054443547,0.0,10.0,0.0,4245.0,173.0,2.0,6250.0,1657.0,0.0,0.0,1.0,31.87,5.43,28.0,0.00447585394581861,0.04287396937573616,14975.81,2000.0,319.64689929484786,0.021783480677345236,0.0,6.0,171000.0,84960.07869986237,604103010000.0,1.0,686.0,338.4105553015251,1646.0,0.1962196960627214,2.0,0.4369573796369377,0.0,1.0,0.0
389,24,2010,63.0,876.0,53004.94,1970.0,2.0,0.0,1999.0,1947.0,1.0,9227.0,695.835140162759,0.0,10.0,0.0,4196.0,173.0,2.0,6670.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.004528122020972355,0.08508102955195425,15882.34,2010.0,606.4086516534247,0.021783480677345236,1.0,5.0,143000.0,68589.73744040367,133410007000.0,1.0,686.0,384.877039063504,1646.0,0.1962196960627214,1.0,0.46490760483297794,0.0,0.0,1.0
390,24,2011,64.0,863.0,53004.94,1970.0,2.0,0.0,2002.0,1947.0,1.0,9227.0,728.9887069048393,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.0035748331744518596,0.08508102955195425,15882.34,2010.0,688.5683025634552,0.021783480677345236,1.0,7.0,125000.0,57285.58007378383,133431019000.0,1.0,686.0,334.55173684555905,1646.0,0.1962196960627214,1.0,0.46490760483297794,0.0,0.0,1.0
391,24,2012,65.0,1026.5,53004.94,1970.0,2.0,49.5,2011.0,1947.0,1.0,9227.0,621.5096629223692,0.0,10.0,0.0,4196.0,173.0,2.0,6450.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.009532888465204958,0.08508102955195425,15882.34,2010.0,493.7154073589961,0.021783480677345236,1.0,5.0,149950.0,68018.47939177946,368767514500.0,1.0,686.0,337.3989943998844,1646.0,0.1962196960627214,2.0,0.46490760483297794,0.0,0.0,1.0
392,24,2013,66.0,962.5,53004.94,1970.0,2.0,99.0,1992.5,1947.0,1.0,9227.0,701.2617597315747,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.015252621544327931,0.08508102955195425,15882.34,2010.0,409.79669556730914,0.021783480677345236,1.0,7.0,207700.0,92653.17624037003,133426513000.0,1.0,686.0,354.8671650977067,1646.0,0.1962196960627214,1.25,0.46490760483297794,0.0,0.0,1.0
393,24,2014,70.5,921.0,53004.94,1970.0,2.5,376.5,2011.0,1943.5,1.0,9227.0,662.6595071194222,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.017159199237368927,0.08508102955195425,15882.34,2010.0,507.92109125760163,0.021783480677345236,1.0,6.0,209250.0,92104.26208184013,133407514500.0,1.0,686.0,280.7129655779179,1646.0,0.1962196960627214,2.0,0.46490760483297794,0.0,0.0,1.0
394,24,2015,68.0,926.0,53004.94,1970.0,2.0,160.0,0.0,1947.0,1.0,9227.0,591.5648650852287,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.02359389895138227,0.08508102955195425,15882.34,2010.0,446.1751621840269,0.021783480677345236,0.0,6.0,252500.0,113018.3587021876,133419016000.0,1.0,686.0,341.7928452783248,1646.0,0.1962196960627214,1.0,0.46490760483297794,0.0,0.0,1.0
395,24,2016,69.0,937.0,53004.94,1970.0,2.0,0.0,2009.0,1947.0,1.0,9227.0,682.7488456729125,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.02955195424213537,0.08508102955195425,15882.34,2010.0,481.0533648867578,0.021783480677345236,1.0,7.0,270425.0,120826.01250259686,133428006500.0,1.0,686.0,322.8744321596744,1646.0,0.1962196960627214,1.0,0.46490760483297794,0.0,0.0,1.0
396,24,2017,70.0,898.0,53004.94,1970.0,2.0,0.0,2010.0,1947.0,1.0,9227.0,678.1103667813114,0.0,10.0,0.0,4196.0,173.0,2.0,6310.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.031458531935176365,0.08508102955195425,15882.34,2010.0,439.9010459602165,0.021783480677345236,1.0,7.0,313407.5,137710.3345546973,133411017500.0,1.0,686.0,344.0314326343832,1646.0,0.1962196960627214,1.5,0.46490760483297794,0.0,0.0,1.0
397,24,2018,71.0,924.5,53004.94,1970.0,2.0,0.0,2009.5,1947.0,1.0,9227.0,650.9639314695728,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.02669208770257388,0.08508102955195425,15882.34,2010.0,432.29496694254544,0.021783480677345236,1.0,6.0,350000.0,150518.88469626685,133428004500.0,1.0,686.0,327.7176801497219,1646.0,0.1962196960627214,1.0,0.46490760483297794,0.0,0.0,1.0
398,24,2019,72.0,916.0,53004.94,1970.0,2.0,0.0,0.0,1947.0,1.0,9227.0,649.3087828455709,0.0,10.0,0.0,4196.0,173.0,2.0,6250.0,1088.0,0.0,0.0,1.0,38.48,7.51,26.963397299218197,0.03503336510962822,0.08508102955195425,15882.34,2010.0,470.6241329543103,0.021783480677345236,0.0,6.0,351750.0,150778.00162887396,133427008000.0,1.0,686.0,310.3904356067375,1646.0,0.1962196960627214,1.0,0.46490760483297794,0.0,0.0,1.0
399,25,2000,52.5,884.0,38413.15,117.0,2.0,106.5,0.0,1947.5,0.0,5011.0,1878.0518863087118,0.0,13.0,0.0,1814.0,410.0,2.0,6110.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.002205071664829107,0.0402425578831312,9981.11,2000.0,325.81799892981223,0.016340886455564328,0.0,8.0,133500.0,80074.05967957852,224219009500.0,1.0,1433.0,212.25530454553916,2494.0,0.05301098756336574,1.0,0.31231365533691113,0.0,1.0,0.0
400,25,2001,55.0,964.0,38413.15,117.0,3.0,0.0,0.0,1946.0,0.0,5011.0,2130.950076049544,0.0,13.0,0.0,1814.0,410.0,2.0,5900.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.007166482910694599,0.0402425578831312,9981.11,2000.0,465.03076327739024,0.016340886455564328,0.0,5.0,135000.0,79137.1158392435,223104008000.0,1.0,1433.0,294.2583902894926,2494.0,0.05301098756336574,1.0,0.31231365533691113,0.0,1.0,0.0
401,25,2002,55.0,891.0,38413.15,117.0,2.0,0.0,0.0,1947.0,0.0,5011.0,1924.103953188883,0.0,13.0,0.0,1814.0,410.0,2.0,5700.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.004961411245865491,0.0402425578831312,9981.11,2000.0,362.0730812668842,0.016340886455564328,0.0,5.0,131000.0,76653.01345816266,224208013000.0,1.0,1433.0,294.62822242970384,2494.0,0.05301098756336574,1.0,0.31231365533691113,0.0,1.0,0.0
402,25,2003,73.0,866.0,38413.15,117.0,2.0,253.0,0.0,1930.0,0.0,5011.0,1776.1005257422346,0.0,13.0,0.0,1814.0,410.0,2.0,6250.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.0038588754134509366,0.0402425578831312,9981.11,2000.0,133.30000915785914,0.016340886455564328,0.0,9.0,145000.0,82904.51686678099,224223010000.0,1.0,1433.0,177.11468864762722,2494.0,0.05301098756336574,2.0,0.31231365533691113,0.0,1.0,0.0
403,25,2004,58.0,918.0,38413.15,117.0,2.0,198.0,0.0,1946.0,0.0,5011.0,2024.8722009481892,0.0,13.0,0.0,1814.0,410.0,2.0,6012.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.007166482910694599,0.0402425578831312,9981.11,2000.0,345.8510751744943,0.016340886455564328,0.0,8.0,140000.0,77734.59189339257,223107037000.0,1.0,1433.0,286.5032276788852,2494.0,0.05301098756336574,1.0,0.31231365533691113,0.0,1.0,0.0
404,25,2005,61.0,871.0,38413.15,117.0,2.5,0.0,0.0,1944.0,0.0,5011.0,2214.014298588817,0.0,13.0,0.0,1814.0,410.0,2.0,6075.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.005512679162072767,0.0402425578831312,9981.11,2000.0,281.4849270489827,0.016340886455564328,0.0,6.5,140000.0,74596.83625241704,213314011000.0,1.0,1433.0,197.31103142660655,2494.0,0.05301098756336574,1.0,0.31231365533691113,0.0,1.0,0.0
405,25,2006,59.0,836.0,38413.15,117.0,2.0,0.0,0.0,1947.0,0.0,5011.0,2149.005077794116,0.0,13.0,0.0,1814.0,410.0,2.0,6250.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.0038588754134509366,0.0402425578831312,9981.11,2000.0,354.8207024873549,0.016340886455564328,0.0,4.0,129000.0,67082.68330733229,213405012000.0,1.0,1433.0,304.34435444897235,2494.0,0.05301098756336574,1.0,0.31231365533691113,0.0,1.0,0.0
406,25,2007,64.0,907.0,38413.15,117.0,2.0,728.0,0.0,1943.0,0.0,5011.0,1882.6063003656839,622.0,13.0,0.0,1814.0,410.0,2.0,7240.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.0016538037486218302,0.0402425578831312,9981.11,2000.0,327.86515140213004,0.016340886455564328,0.0,3.0,145000.0,75413.99683781309,224216005000.0,1.0,1433.0,181.2705556346004,2494.0,0.05301098756336574,2.0,0.31231365533691113,0.0,1.0,0.0
407,25,2008,45.0,944.0,38413.15,117.0,3.0,619.0,0.0,1963.0,0.0,5011.0,2028.7454484407651,550.0,13.0,0.0,1814.0,410.0,2.0,6206.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.0027563395810363835,0.0402425578831312,9981.11,2000.0,217.74854766452736,0.016340886455564328,0.0,2.0,148755.0,74151.70804899081,224124020000.0,1.0,1433.0,196.07961814137354,2494.0,0.05301098756336574,2.0,0.31231365533691113,0.0,1.0,0.0
408,25,2009,68.5,1190.5,38413.15,117.0,3.0,169.5,2009.0,1940.5,0.0,5011.0,1978.3475661818895,119.5,13.0,0.0,1814.0,410.0,2.0,6600.0,2092.0,1.0,0.0,0.0,83.02,7.2,36.0,0.002205071664829107,0.0402425578831312,9981.11,2000.0,236.65591148180454,0.016340886455564328,1.0,4.0,123500.0,61205.78628752282,218760003000.0,1.0,1433.0,268.3205755016031,2494.0,0.05301098756336574,2.0,0.31231365533691113,0.0,1.0,0.0
409,25,2010,63.5,866.5,46844.3,355.0,2.5,484.0,2004.5,1946.5,0.0,5011.0,2227.679315176576,0.0,13.0,0.0,1736.0,410.0,2.0,6800.0,1610.0,1.0,0.0,0.0,82.89,6.13,35.62013181545836,0.0034562211981566822,0.09504608294930876,11080.74,2010.0,338.4880276603668,0.016340886455564328,1.0,5.5,107500.0,51438.86342461995,218258010500.0,1.0,1433.0,304.9831345278059,2494.0,0.05301098756336574,1.0,0.36249251048532055,0.0,1.0,0.0
410,25,2012,88.0,1116.5,46844.3,355.0,3.0,0.0,1997.5,1924.0,0.0,5011.0,1854.2024668173985,0.0,13.0,0.0,1736.0,410.0,2.0,5330.0,1610.0,1.0,0.0,0.0,82.89,6.13,35.62013181545836,0.002304147465437788,0.09504608294930876,11080.74,2010.0,522.5392158576105,0.016340886455564328,1.0,10.0,137500.0,62129.62049452946,224168023500.0,1.0,1433.0,174.90665492855308,2494.0,0.05301098756336574,2.0,0.36249251048532055,0.0,1.0,0.0
411,25,2013,69.0,933.0,46844.3,355.0,2.0,0.0,2009.0,1944.0,0.0,5011.0,2018.6888064683014,0.0,13.0,0.0,1736.0,410.0,2.0,5900.0,1610.0,1.0,0.0,0.0,82.89,6.13,35.62013181545836,0.008640552995391706,0.09504608294930876,11080.74,2010.0,277.73523481564854,0.016340886455564328,1.0,5.0,130000.0,58008.52279065617,224124005000.0,1.0,1433.0,203.957427758557,2494.0,0.05301098756336574,1.0,0.36249251048532055,0.0,1.0,0.0
412,25,2014,72.0,930.0,46844.3,355.0,2.0,0.0,0.0,1942.0,0.0,5011.0,2142.727002925577,0.0,13.0,0.0,1736.0,410.0,2.0,6050.0,1610.0,1.0,0.0,0.0,82.89,6.13,35.62013181545836,0.012096774193548387,0.09504608294930876,11080.74,2010.0,441.0769355525631,0.016340886455564328,0.0,8.0,150000.0,65753.71289298801,224202019000.0,1.0,1433.0,290.2414687572474,2494.0,0.05301098756336574,1.0,0.36249251048532055,0.0,1.0,0.0
